-5.000000000000000000e+03	-5.000000000000000000e+03	-1.000000000000000000e+01	3.638516182328034310e-01
-5.000000000000000000e+03	-4.583333333333333030e+03	-1.000000000000000000e+01	4.026417209862214186e-01
-5.000000000000000000e+03	-4.166666666666666970e+03	-1.000000000000000000e+01	4.441229691646089717e-01
-5.000000000000000000e+03	-3.750000000000000000e+03	-1.000000000000000000e+01	4.877576578312504685e-01
-5.000000000000000000e+03	-3.333333333333333030e+03	-1.000000000000000000e+01	5.327328485125125690e-01
-5.000000000000000000e+03	-2.916666666666666515e+03	-1.000000000000000000e+01	5.779442118161500774e-01
-5.000000000000000000e+03	-2.500000000000000000e+03	-1.000000000000000000e+01	6.220142131492861770e-01
-5.000000000000000000e+03	-2.083333333333333030e+03	-1.000000000000000000e+01	6.633530064356446543e-01
-5.000000000000000000e+03	-1.666666666666666515e+03	-1.000000000000000000e+01	7.002620262792713657e-01
-5.000000000000000000e+03	-1.250000000000000000e+03	-1.000000000000000000e+01	7.310696860766043859e-01
-5.000000000000000000e+03	-8.333333333333330302e+02	-1.000000000000000000e+01	7.542799471955700108e-01
-5.000000000000000000e+03	-4.166666666666660603e+02	-1.000000000000000000e+01	7.687115127028165684e-01
-5.000000000000000000e+03	0.000000000000000000e+00	-1.000000000000000000e+01	7.736086621435707134e-01
-5.000000000000000000e+03	4.166666666666669698e+02	-1.000000000000000000e+01	7.687115127027668304e-01
-5.000000000000000000e+03	8.333333333333339397e+02	-1.000000000000000000e+01	7.542799471954798607e-01
-5.000000000000000000e+03	1.250000000000000000e+03	-1.000000000000000000e+01	7.310696860765422134e-01
-5.000000000000000000e+03	1.666666666666666970e+03	-1.000000000000000000e+01	7.002620262793638473e-01
-5.000000000000000000e+03	2.083333333333333940e+03	-1.000000000000000000e+01	6.633530064357471279e-01
-5.000000000000000000e+03	2.500000000000000000e+03	-1.000000000000000000e+01	6.220142131494290627e-01
-5.000000000000000000e+03	2.916666666666666970e+03	-1.000000000000000000e+01	5.779442118161127739e-01
-5.000000000000000000e+03	3.333333333333333940e+03	-1.000000000000000000e+01	5.327328485124505075e-01
-5.000000000000000000e+03	3.750000000000000000e+03	-1.000000000000000000e+01	4.877576578311137445e-01
-5.000000000000000000e+03	4.166666666666667879e+03	-1.000000000000000000e+01	4.441229691646338407e-01
-5.000000000000000000e+03	4.583333333333333940e+03	-1.000000000000000000e+01	4.026417209861095636e-01
-5.000000000000000000e+03	5.000000000000000000e+03	-1.000000000000000000e+01	3.638516182329277204e-01
-4.583333333333333030e+03	-5.000000000000000000e+03	-1.000000000000000000e+01	4.065999859880679579e-01
-4.583333333333333030e+03	-4.583333333333333030e+03	-1.000000000000000000e+01	4.535448084964464055e-01
-4.583333333333333030e+03	-4.166666666666666970e+03	-1.000000000000000000e+01	5.043849274714805597e-01
-4.583333333333333030e+03	-3.750000000000000000e+03	-1.000000000000000000e+01	5.585428200234483498e-01
-4.583333333333333030e+03	-3.333333333333333030e+03	-1.000000000000000000e+01	6.150526351236130784e-01
-4.583333333333333030e+03	-2.916666666666666515e+03	-1.000000000000000000e+01	6.725182698300310458e-01
-4.583333333333333030e+03	-2.500000000000000000e+03	-1.000000000000000000e+01	7.291221242909392553e-01
-4.583333333333333030e+03	-2.083333333333333030e+03	-1.000000000000000000e+01	7.827020673459261779e-01
-4.583333333333333030e+03	-1.666666666666666515e+03	-1.000000000000000000e+01	8.308999132925682929e-01
-4.583333333333333030e+03	-1.250000000000000000e+03	-1.000000000000000000e+01	8.713648567362055619e-01
-4.583333333333333030e+03	-8.333333333333330302e+02	-1.000000000000000000e+01	9.019786685766930656e-01
-4.583333333333333030e+03	-4.166666666666660603e+02	-1.000000000000000000e+01	9.210645184346286651e-01
-4.583333333333333030e+03	0.000000000000000000e+00	-1.000000000000000000e+01	9.275494181862433685e-01
-4.583333333333333030e+03	4.166666666666669698e+02	-1.000000000000000000e+01	9.210645184346659686e-01
-4.583333333333333030e+03	8.333333333333339397e+02	-1.000000000000000000e+01	9.019786685765407430e-01
-4.583333333333333030e+03	1.250000000000000000e+03	-1.000000000000000000e+01	8.713648567361570452e-01
-4.583333333333333030e+03	1.666666666666666970e+03	-1.000000000000000000e+01	8.308999132923849951e-01
-4.583333333333333030e+03	2.083333333333333940e+03	-1.000000000000000000e+01	7.827020673459261779e-01
-4.583333333333333030e+03	2.500000000000000000e+03	-1.000000000000000000e+01	7.291221242910261857e-01
-4.583333333333333030e+03	2.916666666666666970e+03	-1.000000000000000000e+01	6.725182698299067008e-01
-4.583333333333333030e+03	3.333333333333333940e+03	-1.000000000000000000e+01	6.150526351237125544e-01
-4.583333333333333030e+03	3.750000000000000000e+03	-1.000000000000000000e+01	5.585428200233364393e-01
-4.583333333333333030e+03	4.166666666666667879e+03	-1.000000000000000000e+01	5.043849274715301867e-01
-4.583333333333333030e+03	4.583333333333333940e+03	-1.000000000000000000e+01	4.535448084965706950e-01
-4.583333333333333030e+03	5.000000000000000000e+03	-1.000000000000000000e+01	4.065999859880182754e-01
-4.166666666666666970e+03	-5.000000000000000000e+03	-1.000000000000000000e+01	4.537502504008359971e-01
-4.166666666666666970e+03	-4.583333333333333030e+03	-1.000000000000000000e+01	5.104855137501164153e-01
-4.166666666666666970e+03	-4.166666666666666970e+03	-1.000000000000000000e+01	5.727771312289980932e-01
-4.166666666666666970e+03	-3.750000000000000000e+03	-1.000000000000000000e+01	6.400565871007258822e-01
-4.166666666666666970e+03	-3.333333333333333030e+03	-1.000000000000000000e+01	7.112127901088369786e-01
-4.166666666666666970e+03	-2.916666666666666515e+03	-1.000000000000000000e+01	7.845017402034127896e-01
-4.166666666666666970e+03	-2.500000000000000000e+03	-1.000000000000000000e+01	8.575295747946615199e-01
-4.166666666666666970e+03	-2.083333333333333030e+03	-1.000000000000000000e+01	9.273451408270525498e-01
-4.166666666666666970e+03	-1.666666666666666515e+03	-1.000000000000000000e+01	9.906543220861826482e-01
-4.166666666666666970e+03	-1.250000000000000000e+03	-1.000000000000000000e+01	1.044130102363807877e+00
-4.166666666666666970e+03	-8.333333333333330302e+02	-1.000000000000000000e+01	1.084758812801327688e+00
-4.166666666666666970e+03	-4.166666666666660603e+02	-1.000000000000000000e+01	1.110154583316688370e+00
-4.166666666666666970e+03	0.000000000000000000e+00	-1.000000000000000000e+01	1.118794067632555400e+00
-4.166666666666666970e+03	4.166666666666669698e+02	-1.000000000000000000e+01	1.110154583316750543e+00
-4.166666666666666970e+03	8.333333333333339397e+02	-1.000000000000000000e+01	1.084758812801366323e+00
-4.166666666666666970e+03	1.250000000000000000e+03	-1.000000000000000000e+01	1.044130102363809431e+00
-4.166666666666666970e+03	1.666666666666666970e+03	-1.000000000000000000e+01	9.906543220861142585e-01
