284213.943144	5036193.765886	-0.004001
284213.943144	5036194.167224	-0.003975
284213.943144	5036194.568562	-0.003948
284213.943144	5036194.969900	-0.003949
284213.943144	5036195.371237	-0.003950
284213.943144	5036195.772575	-0.003951
284214.414716	5036193.364548	-0.004105
284214.414716	5036193.765886	-0.004005
284214.414716	5036194.167224	-0.003979
284214.414716	5036194.568562	-0.003952
284214.414716	5036194.969900	-0.003926
284214.414716	5036195.371237	-0.003899
284214.414716	5036195.772575	-0.003889
284214.414716	5036196.173913	-0.003890
284214.414716	5036196.575251	-0.003891
284214.414716	5036196.976589	-0.003891
284214.414716	5036197.377926	-0.003892
284214.414716	5036197.779264	-0.003893
284214.886288	5036192.963211	-0.004334
284214.886288	5036193.364548	-0.004048
284214.886288	5036193.765886	-0.004009
284214.886288	5036194.167224	-0.003983
284214.886288	5036194.568562	-0.003956
284214.886288	5036194.969900	-0.003930
284214.886288	5036195.371237	-0.003903
284214.886288	5036195.772575	-0.003877
284214.886288	5036196.173913	-0.003850
284214.886288	5036196.575251	-0.003829
284214.886288	5036196.976589	-0.003830
284214.886288	5036197.377926	-0.003830
284214.886288	5036197.779264	-0.003831
284214.886288	5036198.180602	-0.003832
284214.886288	5036198.581940	-0.003833
284214.886288	5036198.983278	-0.003834
284214.886288	5036199.384615	-0.003835
284214.886288	5036199.785953	-0.003835
284214.886288	5036200.187291	-0.003836
284215.357860	5036192.561873	-0.004306
284215.357860	5036192.963211	-0.004277
284215.357860	5036193.364548	-0.004039
284215.357860	5036193.765886	-0.004013
284215.357860	5036194.167224	-0.003987
284215.357860	5036194.568562	-0.003960
284215.357860	5036194.969900	-0.003934
284215.357860	5036195.371237	-0.003907
284215.357860	5036195.772575	-0.003881
284215.357860	5036196.173913	-0.003854
284215.357860	5036196.575251	-0.003828
284215.357860	5036196.976589	-0.003801
284215.357860	5036197.377926	-0.003775
284215.357860	5036197.779264	-0.003769
284215.357860	5036198.180602	-0.003770
284215.357860	5036198.581940	-0.003771
284215.357860	5036198.983278	-0.003772
284215.357860	5036199.384615	-0.003773
284215.357860	5036199.785953	-0.003774
284215.357860	5036200.187291	-0.003774
284215.357860	5036200.588629	-0.003775
284215.357860	5036200.989967	-0.003776
284215.357860	5036201.391304	-0.003777
284215.357860	5036201.792642	-0.003778
284215.357860	5036202.193980	-0.003779
284215.829431	5036192.561873	-0.004506
284215.829431	5036192.963211	-0.004221
284215.829431	5036193.364548	-0.004043
284215.829431	5036193.765886	-0.004017
284215.829431	5036194.167224	-0.003990
284215.829431	5036194.568562	-0.003964
284215.829431	5036194.969900	-0.003938
284215.829431	5036195.371237	-0.003911
284215.829431	5036195.772575	-0.003885
284215.829431	5036196.173913	-0.003858
