284237.840000	5036237.270000	0.003449
284232.850000	5036228.610000	-0.002782
284227.850000	5036219.940000	0.000426
284223.540000	5036211.030000	0.000048
284217.860000	5036202.610000	-0.003451
284213.500000	5036193.660000	-0.004004
284221.530000	5036188.960000	-0.006477
284226.530000	5036197.620000	-0.007292
284231.520000	5036206.280000	0.000000
284236.510000	5036214.950000	0.002484
284241.510000	5036223.610000	-0.005285
284246.500000	5036232.270000	0.004198
284255.210000	5036227.360000	0.004975
284250.170000	5036218.620000	0.003840
284245.180000	5036209.950000	0.001366
284240.060000	5036201.400000	-0.000313
284235.190000	5036192.630000	-0.005445
284230.190000	5036183.960000	-0.008902
284238.860000	5036178.970000	-0.005600
284243.850000	5036187.630000	-0.004655
284248.850000	5036196.300000	-0.001997
284258.840000	5036213.620000	0.003654
284263.830000	5036222.290000	0.005769
284272.490000	5036217.290000	0.005072
284267.500000	5036208.630000	0.001711
284262.510000	5036199.960000	-0.001480
284257.510000	5036191.300000	0.001117
284252.520000	5036182.640000	-0.008518
284247.520000	5036173.970000	-0.010613
284256.180000	5036168.980000	-0.010934
284261.180000	5036177.640000	-0.009770
284266.170000	5036186.310000	-0.007937
284276.160000	5036203.630000	-0.013432
284281.160000	5036212.300000	0.002394
284286.150000	5036220.960000	0.003282
284291.150000	5036229.620000	0.004368
284296.140000	5036238.290000	0.003734
284301.140000	5036246.950000	0.002971
284306.130000	5036255.610000	0.002805
284311.120000	5036264.280000	-0.000212
284319.790000	5036259.280000	-0.011649
284314.790000	5036250.620000	0.002255
284309.800000	5036241.960000	0.002705
284304.800000	5036233.290000	0.002501
284299.810000	5036224.630000	0.002210
284294.820000	5036215.970000	0.001291
284289.820000	5036207.300000	-0.000779
284284.830000	5036198.640000	-0.004392
284279.830000	5036189.970000	-0.004197
284274.840000	5036181.310000	-0.009872
284269.840000	5036172.650000	-0.013261
284264.850000	5036163.980000	-0.016161
284273.510000	5036158.990000	-0.018641
284278.510000	5036167.650000	-0.021117
284283.500000	5036176.320000	-0.017224
284288.490000	5036184.980000	-0.016608
284293.490000	5036193.640000	-0.007278
284298.480000	5036202.310000	-0.005108
284303.480000	5036210.970000	-0.003145
284308.470000	5036219.630000	-0.001113
284313.470000	5036228.300000	-0.001234
284318.460000	5036236.960000	-0.004562
284323.460000	5036245.620000	0.000996
284328.450000	5036254.280000	-0.001104
284337.110000	5036249.290000	-0.001287
284332.120000	5036240.630000	-0.000589
284322.130000	5036223.300000	-0.001282
284312.140000	5036205.980000	-0.007012
284307.150000	5036197.310000	-0.011235
284302.150000	5036188.640000	-0.009859
284297.160000	5036179.990000	-0.015725
284292.160000	5036171.320000	-0.015739
284287.170000	5036162.660000	-0.021465
284282.170000	5036154.000000	-0.026048
284290.840000	5036149.000000	-0.034191
284295.830000	5036157.660000	-0.024417
284300.830000	5036166.330000	-0.018713
284305.820000	5036174.990000	-0.015196
284310.820000	5036183.650000	-0.012003
284315.810000	5036192.320000	-0.007809
284320.810000	5036200.980000	-0.006126
284325.800000	5036209.640000	-0.005269
284330.790000	5036218.310000	-0.003137
284335.790000	5036226.970000	-0.002463
284340.780000	5036235.630000	-0.002126
284345.780000	5036244.300000	-0.002422
284354.440000	5036239.300000	-0.003546
284349.450000	5036230.640000	-0.003299
284344.450000	5036221.980000	-0.004012
284339.460000	5036213.310000	-0.005209
284334.460000	5036204.650000	-0.006310
284329.470000	5036195.990000	-0.008596
284324.470000	5036187.320000	-0.009238
284319.480000	5036178.660000	-0.012444
284314.490000	5036169.997000	-0.015035
284309.490000	5036161.330000	-0.023272
284304.500000	5036152.670000	-0.031626
284299.500000	5036144.010000	-1.027860
284308.620000	5036259.890000	0.002728
284303.660000	5036251.210000	0.003750
284298.600000	5036242.620000	0.004367
284293.640000	5036233.920000	0.003537
284288.690000	5036225.250000	0.001443
284283.850000	5036216.540000	0.002902
284276.680000	5036214.700000	0.003777
284268.080000	5036219.770000	0.005874
284259.610000	5036225.090000	0.004727
284250.920000	5036230.020000	0.003983
284317.350000	5036254.960000	0.000604
284312.230000	5036246.120000	0.002811
284307.360000	5036237.550000	0.002236
284302.410000	5036228.850000	0.002480
284297.540000	5036220.290000	0.002401
284292.300000	5036211.670000	-0.002521
284287.850000	5036202.910000	-0.001430
284280.700000	5036201.000000	-0.003457
284271.930000	5036206.020000	0.000034
284263.380000	5036211.230000	0.003526
284254.440000	5036215.930000	0.003543
284245.820000	5036221.350000	0.002456
284237.340000	5036225.920000	-0.002618
284276.720000	5036231.360000	0.000000
284246.560000	5036351.690000	0.000000
284299.630000	5036141.400000	0.000000
