-5.000000000000000000e+03	-5.000000000000000000e+03	-1.000000000000000000e+01	1.350337636805442887e-01
-5.000000000000000000e+03	-4.583333333333333030e+03	-1.000000000000000000e+01	1.515104227588767727e-01
-5.000000000000000000e+03	-4.166666666666666970e+03	-1.000000000000000000e+01	1.697081134506489009e-01
-5.000000000000000000e+03	-3.750000000000000000e+03	-1.000000000000000000e+01	1.895466897697365427e-01
-5.000000000000000000e+03	-3.333333333333333030e+03	-1.000000000000000000e+01	2.108051482651627784e-01
-5.000000000000000000e+03	-2.916666666666666515e+03	-1.000000000000000000e+01	2.330776356916406666e-01
-5.000000000000000000e+03	-2.500000000000000000e+03	-1.000000000000000000e+01	2.557366363814604915e-01
-5.000000000000000000e+03	-2.083333333333333030e+03	-1.000000000000000000e+01	2.779175975768347628e-01
-5.000000000000000000e+03	-1.666666666666666515e+03	-1.000000000000000000e+01	2.985420822837105970e-01
-5.000000000000000000e+03	-1.250000000000000000e+03	-1.000000000000000000e+01	3.163936122400129447e-01
-5.000000000000000000e+03	-8.333333333333330302e+02	-1.000000000000000000e+01	3.302488457067994654e-01
-5.000000000000000000e+03	-4.166666666666660603e+02	-1.000000000000000000e+01	3.390477087152115043e-01
-5.000000000000000000e+03	0.000000000000000000e+00	-1.000000000000000000e+01	3.420664546810115447e-01
-5.000000000000000000e+03	4.166666666666669698e+02	-1.000000000000000000e+01	3.390477087151617663e-01
-5.000000000000000000e+03	8.333333333333339397e+02	-1.000000000000000000e+01	3.302488457067373484e-01
-5.000000000000000000e+03	1.250000000000000000e+03	-1.000000000000000000e+01	3.163936122398948725e-01
-5.000000000000000000e+03	1.666666666666666970e+03	-1.000000000000000000e+01	2.985420822836577504e-01
-5.000000000000000000e+03	2.083333333333333940e+03	-1.000000000000000000e+01	2.779175975768642948e-01
-5.000000000000000000e+03	2.500000000000000000e+03	-1.000000000000000000e+01	2.557366363815536947e-01
-5.000000000000000000e+03	2.916666666666666970e+03	-1.000000000000000000e+01	2.330776356915940650e-01
-5.000000000000000000e+03	3.333333333333333940e+03	-1.000000000000000000e+01	2.108051482651627784e-01
-5.000000000000000000e+03	3.750000000000000000e+03	-1.000000000000000000e+01	1.895466897696246600e-01
-5.000000000000000000e+03	4.166666666666667879e+03	-1.000000000000000000e+01	1.697081134506861766e-01
-5.000000000000000000e+03	4.583333333333333940e+03	-1.000000000000000000e+01	1.515104227589637587e-01
-5.000000000000000000e+03	5.000000000000000000e+03	-1.000000000000000000e+01	1.350337636805815644e-01
-4.583333333333333030e+03	-5.000000000000000000e+03	-1.000000000000000000e+01	1.515104227588767727e-01
-4.583333333333333030e+03	-4.583333333333333030e+03	-1.000000000000000000e+01	1.716363607357468124e-01
-4.583333333333333030e+03	-4.166666666666666970e+03	-1.000000000000000000e+01	1.942364670023846440e-01
-4.583333333333333030e+03	-3.750000000000000000e+03	-1.000000000000000000e+01	2.193131422968656596e-01
-4.583333333333333030e+03	-3.333333333333333030e+03	-1.000000000000000000e+01	2.466863120062459114e-01
-4.583333333333333030e+03	-2.916666666666666515e+03	-1.000000000000000000e+01	2.759156974796366235e-01
-4.583333333333333030e+03	-2.500000000000000000e+03	-1.000000000000000000e+01	3.062241737803485520e-01
-4.583333333333333030e+03	-2.083333333333333030e+03	-1.000000000000000000e+01	3.364457218176155617e-01
-4.583333333333333030e+03	-1.666666666666666515e+03	-1.000000000000000000e+01	3.650312205864935655e-01
-4.583333333333333030e+03	-1.250000000000000000e+03	-1.000000000000000000e+01	3.901457278081865709e-01
-4.583333333333333030e+03	-8.333333333333330302e+02	-1.000000000000000000e+01	4.098731295060459301e-01
-4.583333333333333030e+03	-4.166666666666660603e+02	-1.000000000000000000e+01	4.225066183784832452e-01
-4.583333333333333030e+03	0.000000000000000000e+00	-1.000000000000000000e+01	4.268596857114397292e-01
-4.583333333333333030e+03	4.166666666666669698e+02	-1.000000000000000000e+01	4.225066183785515794e-01
-4.583333333333333030e+03	8.333333333333339397e+02	-1.000000000000000000e+01	4.098731295060459301e-01
-4.583333333333333030e+03	1.250000000000000000e+03	-1.000000000000000000e+01	3.901457278082549607e-01
-4.583333333333333030e+03	1.666666666666666970e+03	-1.000000000000000000e+01	3.650312205864360560e-01
-4.583333333333333030e+03	2.083333333333333940e+03	-1.000000000000000000e+01	3.364457218175765374e-01
-4.583333333333333030e+03	2.500000000000000000e+03	-1.000000000000000000e+01	3.062241737803609865e-01
-4.583333333333333030e+03	2.916666666666666970e+03	-1.000000000000000000e+01	2.759156974796241890e-01
-4.583333333333333030e+03	3.333333333333333940e+03	-1.000000000000000000e+01	2.466863120061962011e-01
-4.583333333333333030e+03	3.750000000000000000e+03	-1.000000000000000000e+01	2.193131422968221389e-01
-4.583333333333333030e+03	4.166666666666667879e+03	-1.000000000000000000e+01	1.942364670025338025e-01
