284372.584062	5036294.113562	0.012853
284362.589282	5036294.105029	0.006854
284352.580842	5036294.100156	0.010273
284342.709556	5036293.377725	0.010123
284332.577622	5036294.086750	0.006738
284322.646695	5036293.387620	0.006350
284322.591375	5036284.083436	0.004536
284332.591155	5036284.083309	0.003576
284342.585935	5036284.091843	0.010680
284352.589375	5036284.105376	0.012940
284362.589155	5036284.105249	0.004919
284372.583935	5036284.113782	0.014128
284372.686751	5036274.115701	0.015481
284362.597689	5036274.110469	0.014675
284352.594248	5036274.096936	0.012505
284342.629731	5036274.255986	0.011084
284332.599688	5036274.088529	0.006196
284322.591248	5036274.083656	0.002917
284322.604781	5036264.080216	0.007151
284332.599561	5036264.088749	0.007873
284342.608002	5036264.093622	0.010245
284362.602562	5036264.102029	0.015194
284372.606002	5036264.115562	0.016916
284372.605875	5036254.115782	0.016925
284362.611095	5036254.107249	0.014038
284352.607655	5036254.093715	0.011301
284342.607875	5036254.093842	0.014313
284332.613095	5036254.085309	0.005037
284322.604654	5036254.080436	0.003227
284322.613188	5036244.085656	0.004191
284332.612968	5036244.085529	0.004987
284342.616408	5036244.099062	0.006358
284362.610968	5036244.107469	-0.000222
284372.619408	5036244.112342	0.015025
284382.614188	5036244.120875	0.015334
284392.613968	5036244.120748	0.015855
284402.617408	5036244.134281	0.014675
284412.617188	5036244.134154	0.013393
284422.611968	5036244.142687	0.012737
284432.615409	5036244.156220	0.009258
284432.620282	5036234.147780	-0.001833
284422.620502	5036234.147907	0.012587
284412.625722	5036234.139374	0.013593
284402.617281	5036234.134501	0.013985
284392.622501	5036234.125968	0.014329
284382.627721	5036234.117435	0.014081
284372.619281	5036234.112562	0.012709
284362.624501	5036234.104028	0.009808
284352.616061	5036234.099155	0.010709
284342.621281	5036234.090622	0.005705
284332.621501	5036234.090749	0.002915
284322.618061	5036234.077216	0.000507
284322.626594	5036224.082436	-0.000096
284332.626374	5036224.082309	-0.003239
284342.629814	5036224.095842	-0.000149
284352.624594	5036224.104375	-0.000405
284362.624374	5036224.104248	0.008031
284372.627814	5036224.117782	0.009318
284382.627594	5036224.117655	0.010437
284392.622374	5036224.126188	0.011674
284402.630815	5036224.131061	0.010813
284412.625595	5036224.139594	0.006802
284422.625375	5036224.139467	0.011733
284432.620155	5036224.148000	0.009057
284432.628688	5036214.153220	0.009212
284422.633908	5036214.144687	0.010548
284402.630688	5036214.131281	0.011340
284382.636128	5036214.122875	0.007410
284372.632687	5036214.109341	0.004212
284362.624247	5036214.104468	0.006685
284352.638127	5036214.100935	0.001964
284342.629687	5036214.096062	0.003105
284332.634907	5036214.087529	-0.001528
284322.635127	5036214.087656	-0.005173
284322.640000	5036204.079216	-0.010354
284332.634780	5036204.087749	-0.001952
284342.643220	5036204.092622	0.002220
284352.638000	5036204.101155	0.004188
284362.637780	5036204.101028	0.005902
284372.641220	5036204.114561	0.008727
284382.641000	5036204.114434	0.009172
284392.635780	5036204.122968	0.008919
284402.639221	5036204.136501	0.010059
284412.639001	5036204.136374	0.009850
284422.633781	5036204.144907	0.009400
284432.642221	5036204.149780	0.008400
284432.642094	5036194.150000	0.007577
284422.647314	5036194.141467	0.008592
284412.647534	5036194.141594	0.008749
284402.644094	5036194.128061	0.008544
284392.644314	5036194.128188	0.008575
284382.649534	5036194.119654	0.007587
284372.641093	5036194.114781	0.008436
284362.646313	5036194.106248	0.006929
284352.648935	5036194.096215	0.006256
284342.643093	5036194.092842	0.000126
284332.648313	5036194.084309	-0.006028
284427.563557	5036244.126284	0.012428
284417.566457	5036244.081770	0.013928
284407.597298	5036244.168859	0.015044
284397.582877	5036244.114345	0.014750
284387.599437	5036244.066170	0.013215
284377.636356	5036243.902733	0.015258
284372.457869	5036249.192135	0.016011
284372.548618	5036259.174954	0.017364
284372.920873	5036269.170189	0.015532
284372.845378	5036279.160950	0.014185
284427.659052	5036234.100882	0.010673
284417.443387	5036234.114932	0.013427
284407.586550	5036234.047476	0.013424
284397.577128	5036233.984302	0.014289
284387.728951	5036233.921845	0.014859
284377.643812	5036234.149819	0.010611
284367.832430	5036233.623632	0.012445
284362.603321	5036238.860713	0.010259
284362.565769	5036248.965756	0.012805
284362.802761	5036258.975273	0.015450
284362.403080	5036269.067540	0.014730
284362.786938	5036279.242679	0.012953
284362.504674	5036288.871575	0.007310
