-5.000000000000000000e+03	-5.000000000000000000e+03	-1.000000000000000000e+01	1.992829789833185650e-01
-5.000000000000000000e+03	-4.583333333333333030e+03	-1.000000000000000000e+01	2.188200129708644248e-01
-5.000000000000000000e+03	-4.166666666666666970e+03	-1.000000000000000000e+01	2.396187581429434776e-01
-5.000000000000000000e+03	-3.750000000000000000e+03	-1.000000000000000000e+01	2.614431191892857553e-01
-5.000000000000000000e+03	-3.333333333333333030e+03	-1.000000000000000000e+01	2.839331721416631371e-01
-5.000000000000000000e+03	-2.916666666666666515e+03	-1.000000000000000000e+01	3.065900623182866158e-01
-5.000000000000000000e+03	-2.500000000000000000e+03	-1.000000000000000000e+01	3.287725392146430559e-01
-5.000000000000000000e+03	-2.083333333333333030e+03	-1.000000000000000000e+01	3.497114660822500110e-01
-5.000000000000000000e+03	-1.666666666666666515e+03	-1.000000000000000000e+01	3.685474652057733613e-01
-5.000000000000000000e+03	-1.250000000000000000e+03	-1.000000000000000000e+01	3.843933124554931857e-01
-5.000000000000000000e+03	-8.333333333333330302e+02	-1.000000000000000000e+01	3.964168686912585282e-01
-5.000000000000000000e+03	-4.166666666666660603e+02	-1.000000000000000000e+01	4.039335210778394192e-01
-5.000000000000000000e+03	0.000000000000000000e+00	-1.000000000000000000e+01	4.064916896989309025e-01
-5.000000000000000000e+03	4.166666666666669698e+02	-1.000000000000000000e+01	4.039335210778767227e-01
-5.000000000000000000e+03	8.333333333333339397e+02	-1.000000000000000000e+01	3.964168686912585282e-01
-5.000000000000000000e+03	1.250000000000000000e+03	-1.000000000000000000e+01	3.843933124555926062e-01
-5.000000000000000000e+03	1.666666666666666970e+03	-1.000000000000000000e+01	3.685474652059038680e-01
-5.000000000000000000e+03	2.083333333333333940e+03	-1.000000000000000000e+01	3.497114660822717713e-01
-5.000000000000000000e+03	2.500000000000000000e+03	-1.000000000000000000e+01	3.287725392147999304e-01
-5.000000000000000000e+03	2.916666666666666970e+03	-1.000000000000000000e+01	3.065900623184015794e-01
-5.000000000000000000e+03	3.333333333333333940e+03	-1.000000000000000000e+01	2.839331721416662457e-01
-5.000000000000000000e+03	3.750000000000000000e+03	-1.000000000000000000e+01	2.614431191893789586e-01
-5.000000000000000000e+03	4.166666666666667879e+03	-1.000000000000000000e+01	2.396187581430056224e-01
-5.000000000000000000e+03	4.583333333333333940e+03	-1.000000000000000000e+01	2.188200129708022523e-01
-5.000000000000000000e+03	5.000000000000000000e+03	-1.000000000000000000e+01	1.992829789832688547e-01
-4.583333333333333030e+03	-5.000000000000000000e+03	-1.000000000000000000e+01	2.188200129708644248e-01
-4.583333333333333030e+03	-4.583333333333333030e+03	-1.000000000000000000e+01	2.417743843465535725e-01
-4.583333333333333030e+03	-4.166666666666666970e+03	-1.000000000000000000e+01	2.664715127752585455e-01
-4.583333333333333030e+03	-3.750000000000000000e+03	-1.000000000000000000e+01	2.926708131847555183e-01
-4.583333333333333030e+03	-3.333333333333333030e+03	-1.000000000000000000e+01	3.199695979824793146e-01
-4.583333333333333030e+03	-2.916666666666666515e+03	-1.000000000000000000e+01	3.477751360047917073e-01
-4.583333333333333030e+03	-2.500000000000000000e+03	-1.000000000000000000e+01	3.752907076537172482e-01
-4.583333333333333030e+03	-2.083333333333333030e+03	-1.000000000000000000e+01	4.015260558471306362e-01
-4.583333333333333030e+03	-1.666666666666666515e+03	-1.000000000000000000e+01	4.253419119471456566e-01
-4.583333333333333030e+03	-1.250000000000000000e+03	-1.000000000000000000e+01	4.455335552050133097e-01
-4.583333333333333030e+03	-8.333333333333330302e+02	-1.000000000000000000e+01	4.609492533860073404e-01
-4.583333333333333030e+03	-4.166666666666660603e+02	-1.000000000000000000e+01	4.706277498600132114e-01
-4.583333333333333030e+03	0.000000000000000000e+00	-1.000000000000000000e+01	4.739288680970809575e-01
-4.583333333333333030e+03	4.166666666666669698e+02	-1.000000000000000000e+01	4.706277498601001974e-01
-4.583333333333333030e+03	8.333333333333339397e+02	-1.000000000000000000e+01	4.609492533860632957e-01
-4.583333333333333030e+03	1.250000000000000000e+03	-1.000000000000000000e+01	4.455335552050816439e-01
-4.583333333333333030e+03	1.666666666666666970e+03	-1.000000000000000000e+01	4.253419119473382803e-01
-4.583333333333333030e+03	2.083333333333333940e+03	-1.000000000000000000e+01	4.015260558471306362e-01
-4.583333333333333030e+03	2.500000000000000000e+03	-1.000000000000000000e+01	3.752907076535945130e-01
-4.583333333333333030e+03	2.916666666666666970e+03	-1.000000000000000000e+01	3.477751360049408658e-01
-4.583333333333333030e+03	3.333333333333333940e+03	-1.000000000000000000e+01	3.199695979825041836e-01
-4.583333333333333030e+03	3.750000000000000000e+03	-1.000000000000000000e+01	2.926708131847119976e-01
-4.583333333333333030e+03	4.166666666666667879e+03	-1.000000000000000000e+01	2.664715127750099666e-01
